track_name; track_id; album_name; album_id; artist_name; artist_id; release_date; length; popularity; acousticness; danceability; energy; instrumentalness; liveness; loudness; speechiness; tempo; time_signature; 
Paz nunca mais; 4Ox6GajmEh0YiPis1bUHF5; iCollection; 7gH3djbmpfRBu0h4kX33mR; Frejat; 3WVjDclrbHsxjxhiOqHdnw; 2017-11-10; 178973; 22; 0.326; 0.63; 0.77; 1.18e-06; 0.215; -9.786; 0.0282; 134.052; 4; 
Voltar pra te buscar; 3Y4HTsqEid549ruT45lA3n; iCollection; 7gH3djbmpfRBu0h4kX33mR; Frejat; 3WVjDclrbHsxjxhiOqHdnw; 2017-11-10; 269533; 18; 0.0363; 0.532; 0.732; 0; 0.14; -5.378; 0.0322; 136.039; 4; 
A Felicidade Bate à Sua Porta; 0gikhrZy5rGGWednNiAJ0E; 2016; 3rBblY89cCWCgrcopbh55m; Frejat; 3WVjDclrbHsxjxhiOqHdnw; 2016-08-26; 187956; 16; 0.0628; 0.8; 0.813; 2.47e-06; 0.0541; -10.347; 0.0328; 131.951; 4; 
Carinhoso; 6uLYDQZ4fMrsBIArpPieE1; 2016; 3rBblY89cCWCgrcopbh55m; Frejat; 3WVjDclrbHsxjxhiOqHdnw; 2016-08-26; 227429; 14; 0.253; 0.722; 0.641; 0.0561; 0.214; -10.309; 0.0272; 130.018; 4; 
Desejo; 55EWBhcEM0GQninzfGXc34; 2016; 3rBblY89cCWCgrcopbh55m; Frejat; 3WVjDclrbHsxjxhiOqHdnw; 2016-08-26; 187177; 14; 0.177; 0.778; 0.551; 0.00452; 0.186; -8.022; 0.0303; 120.048; 4; 
Mais do Que Tudo Pop Mix; 6EwFyFQnORinoemlYLhYPs; 2016; 3rBblY89cCWCgrcopbh55m; Frejat; 3WVjDclrbHsxjxhiOqHdnw; 2016-08-26; 161680; 21; 0.279; 0.672; 0.752; 0; 0.105; -5.38; 0.0434; 97.983; 4; 
Mais do Que Tudo Acústica; 05nTE8VLrHlTwl33Ntzhjl; 2016; 3rBblY89cCWCgrcopbh55m; Frejat; 3WVjDclrbHsxjxhiOqHdnw; 2016-08-26; 152640; 41; 0.787; 0.441; 0.305; 6.14e-05; 0.161; -10.14; 0.068; 181.564; 4; 
Mais uma Vez; 26fTyF8O1p4yfKtndyIIwF; 2016; 3rBblY89cCWCgrcopbh55m; Frejat; 3WVjDclrbHsxjxhiOqHdnw; 2016-08-26; 208767; 28; 0.309; 0.648; 0.375; 0; 0.105; -13.418; 0.0311; 122.003; 4; 
Maria; 0Zv8ZoaxHLCC0NCtNt1XUq; 2016; 3rBblY89cCWCgrcopbh55m; Frejat; 3WVjDclrbHsxjxhiOqHdnw; 2016-08-26; 161317; 9; 0.151; 0.608; 0.717; 2.72e-06; 0.0931; -8.905; 0.0284; 145.007; 4; 
Me Perdoa; 3aoVM8h46rhmNbAOiwr894; 2016; 3rBblY89cCWCgrcopbh55m; Frejat; 3WVjDclrbHsxjxhiOqHdnw; 2016-08-26; 174551; 14; 0.78; 0.591; 0.356; 0; 0.267; -12.515; 0.0999; 182.13; 4; 
Na Sala de Espera do Paraíso; 1BPIPNPqcXusX8e9mHMrjI; 2016; 3rBblY89cCWCgrcopbh55m; Frejat; 3WVjDclrbHsxjxhiOqHdnw; 2016-08-26; 196957; 10; 0.818; 0.63; 0.251; 0; 0.147; -16.96; 0.0499; 125.985; 4; 
O Amor É Quente; 0ylkoIkSVAPIRgGWwZfwCW; 2016; 3rBblY89cCWCgrcopbh55m; Frejat; 3WVjDclrbHsxjxhiOqHdnw; 2016-08-26; 179722; 25; 0.0262; 0.655; 0.573; 0; 0.101; -8.619; 0.031; 136.993; 4; 
Oh Darling; 1RxjYV1ZnzDRqFgmPlz4Lh; 2016; 3rBblY89cCWCgrcopbh55m; Frejat; 3WVjDclrbHsxjxhiOqHdnw; 2016-08-26; 234525; 11; 0.927; 0.48; 0.176; 0.000503; 0.109; -14.138; 0.0292; 79.199; 4; 
Satisfaction; 3ZEAhBAnRPoxBt7wwydri1; 2016; 3rBblY89cCWCgrcopbh55m; Frejat; 3WVjDclrbHsxjxhiOqHdnw; 2016-08-26; 207393; 25; 0.119; 0.715; 0.78; 0.000689; 0.117; -5.11; 0.0273; 124.977; 4; 
Vambora; 1GIdGldtVOu5VM8g9vTurr; 2016; 3rBblY89cCWCgrcopbh55m; Frejat; 3WVjDclrbHsxjxhiOqHdnw; 2016-08-26; 223299; 31; 0.56; 0.614; 0.48; 0.00265; 0.115; -10.904; 0.028; 131.019; 4; 
Você Não Entende Nada; 3TktNHhRjvZjeCvwbPsr37; 2016; 3rBblY89cCWCgrcopbh55m; Frejat; 3WVjDclrbHsxjxhiOqHdnw; 2016-08-26; 239473; 14; 0.00944; 0.636; 0.44; 2.19e-06; 0.11; -12.887; 0.0317; 132.922; 4; 
Você Vem; 4uqdm5ID8kiTSwkUShOsyq; 2016; 3rBblY89cCWCgrcopbh55m; Frejat; 3WVjDclrbHsxjxhiOqHdnw; 2016-08-26; 152054; 10; 0.0418; 0.799; 0.495; 0.000387; 0.114; -13.186; 0.0518; 116.008; 4; 
Exagerado Ao Vivo; 0oxHLUYhKqnuN1rNHfxfqt; Frejat Ao Vivo No Rock In Rio; 6hSYXe2y8uYY62B3PCiq3T; Frejat; 3WVjDclrbHsxjxhiOqHdnw; 2012-07-10; 266960; 37; 0.0181; 0.393; 0.932; 2.39e-05; 0.82; -5.651; 0.105; 141.572; 4; 
Você Não Entende Nada Ao Vivo; 3PTG0r7KczeumjHjlbZfB6; Frejat Ao Vivo No Rock In Rio; 6hSYXe2y8uYY62B3PCiq3T; Frejat; 3WVjDclrbHsxjxhiOqHdnw; 2012-07-10; 244640; 32; 0.0203; 0.607; 0.887; 6.37e-06; 0.373; -3.179; 0.0636; 138.827; 4; 
Por Que a Gente É Assim Ao Vivo; 6bTPd7FKXijSWRxJ6qxTk8; Frejat Ao Vivo No Rock In Rio; 6hSYXe2y8uYY62B3PCiq3T; Frejat; 3WVjDclrbHsxjxhiOqHdnw; 2012-07-10; 282760; 31; 0.00427; 0.562; 0.864; 4.15e-06; 0.917; -5.72; 0.0915; 115.274; 4; 
Não Vou Ficar Caleidoscópio Réu Confesso Você Ao Vivo; 3DndMfGccEyia20wi1vOIG; Frejat Ao Vivo No Rock In Rio; 6hSYXe2y8uYY62B3PCiq3T; Frejat; 3WVjDclrbHsxjxhiOqHdnw; 2012-07-10; 552813; 35; 0.343; 0.42; 0.798; 0; 0.921; -5.582; 0.0999; 96.166; 4; 
Segredos Ao Vivo; 5IKr2jufO1hpmwVae6jGHU; Frejat Ao Vivo No Rock In Rio; 6hSYXe2y8uYY62B3PCiq3T; Frejat; 3WVjDclrbHsxjxhiOqHdnw; 2012-07-10; 282413; 34; 0.262; 0.394; 0.802; 0; 0.488; -5.969; 0.0761; 128.588; 4; 
Malandragem Ao Vivo; 2UjRRLLEutKALPe9vXini2; Frejat Ao Vivo No Rock In Rio; 6hSYXe2y8uYY62B3PCiq3T; Frejat; 3WVjDclrbHsxjxhiOqHdnw; 2012-07-10; 265226; 34; 0.111; 0.49; 0.934; 0; 0.389; -4.317; 0.0709; 138.659; 4; 
Amor Pra Recomeçar Ao Vivo; 3IIF8ygTBrlpMsQXSx9CqK; Frejat Ao Vivo No Rock In Rio; 6hSYXe2y8uYY62B3PCiq3T; Frejat; 3WVjDclrbHsxjxhiOqHdnw; 2012-07-10; 221533; 35; 0.0109; 0.494; 0.922; 2.31e-06; 0.314; -2.526; 0.0929; 136.331; 4; 
Por Você Ao Vivo; 4gqxE2PMdk6HvZKEqsQ8YE; Frejat Ao Vivo No Rock In Rio; 6hSYXe2y8uYY62B3PCiq3T; Frejat; 3WVjDclrbHsxjxhiOqHdnw; 2012-07-10; 215253; 61; 0.598; 0.383; 0.697; 0; 0.364; -7.059; 0.0494; 130.699; 4; 
Ainda É Cedo Ao Vivo; 75H6Z7F9q5wif80Q7gpU2T; Frejat Ao Vivo No Rock In Rio; 6hSYXe2y8uYY62B3PCiq3T; Frejat; 3WVjDclrbHsxjxhiOqHdnw; 2012-07-10; 286613; 30; 0.00448; 0.37; 0.917; 1.42e-05; 0.4; -5.311; 0.0963; 140.382; 4; 
Bete Balanço Ao Vivo; 5eoAPab08evGaAM3k8qYYj; Frejat Ao Vivo No Rock In Rio; 6hSYXe2y8uYY62B3PCiq3T; Frejat; 3WVjDclrbHsxjxhiOqHdnw; 2012-07-10; 242853; 34; 0.178; 0.675; 0.882; 0.000166; 0.258; -5.696; 0.051; 122.508; 4; 
Puro Êxtase Ao Vivo; 3txHZTpGeVASXa5ARwoRX6; Frejat Ao Vivo No Rock In Rio; 6hSYXe2y8uYY62B3PCiq3T; Frejat; 3WVjDclrbHsxjxhiOqHdnw; 2012-07-10; 292186; 51; 0.179; 0.571; 0.924; 4.07e-06; 0.719; -4.727; 0.197; 121.056; 4; 
Som e fúria; 4GkKFL590xYG3xvEAIfPa6; Dose Dupla Frejat; 3IP7zrLaQR4xLchv9xouPZ; Frejat; 3WVjDclrbHsxjxhiOqHdnw; 2011-09-21; 218280; 8; 0.234; 0.615; 0.814; 0; 0.244; -5.847; 0.0291; 108.621; 4; 
Quando o amor era medo; 5yL2IvFG6IGZcU5GQLnSE9; Dose Dupla Frejat; 3IP7zrLaQR4xLchv9xouPZ; Frejat; 3WVjDclrbHsxjxhiOqHdnw; 2011-09-21; 224306; 17; 0.498; 0.607; 0.839; 0.000255; 0.177; -5.654; 0.0409; 126.449; 4; 
Amor pra recomeçar; 3Xomal5ygcaPbGUwVqVtEg; Dose Dupla Frejat; 3IP7zrLaQR4xLchv9xouPZ; Frejat; 3WVjDclrbHsxjxhiOqHdnw; 2011-09-21; 214626; 25; 0.215; 0.564; 0.856; 0; 0.337; -4.994; 0.0363; 120.528; 4; 
Segredos; 0Q24mg3fSrFI12AIqF43JL; Dose Dupla Frejat; 3IP7zrLaQR4xLchv9xouPZ; Frejat; 3WVjDclrbHsxjxhiOqHdnw; 2011-09-21; 233533; 27; 0.192; 0.581; 0.731; 0; 0.405; -5.189; 0.0289; 127.582; 4; 
Eu não sei dizer te amo; 1EPRYM6AB4QQeEsL605kGm; Dose Dupla Frejat; 3IP7zrLaQR4xLchv9xouPZ; Frejat; 3WVjDclrbHsxjxhiOqHdnw; 2011-09-21; 241400; 16; 0.152; 0.705; 0.605; 2.47e-05; 0.361; -6.917; 0.0242; 94.046; 4; 
Homem não chora; 2ut4QrmNngHDOfV8e0Jm0x; Dose Dupla Frejat; 3IP7zrLaQR4xLchv9xouPZ; Frejat; 3WVjDclrbHsxjxhiOqHdnw; 2011-09-21; 239533; 23; 0.0831; 0.539; 0.838; 0.000227; 0.276; -5.563; 0.0525; 133.437; 4; 
Mão de obra ilegal; 3R3SdyeYazRFVv3b98roXx; Dose Dupla Frejat; 3IP7zrLaQR4xLchv9xouPZ; Frejat; 3WVjDclrbHsxjxhiOqHdnw; 2011-09-21; 168200; 7; 0.892; 0.76; 0.602; 0.527; 0.0839; -10.219; 0.0664; 96.066; 4; 
Ela; 25TETOEuHMrrNdhfaRxM39; Dose Dupla Frejat; 3IP7zrLaQR4xLchv9xouPZ; Frejat; 3WVjDclrbHsxjxhiOqHdnw; 2011-09-21; 195040; 7; 0.142; 0.479; 0.504; 9.58e-06; 0.249; -6.501; 0.0293; 117.027; 4; 
Mais que perfeito; 3sAJSlFIC7LoWjmcNMylYJ; Dose Dupla Frejat; 3IP7zrLaQR4xLchv9xouPZ; Frejat; 3WVjDclrbHsxjxhiOqHdnw; 2011-09-21; 268493; 9; 0.515; 0.848; 0.584; 0.00808; 0.026; -5.535; 0.046; 93.988; 4; 
Você parece com todo mundo; 29nOuDvHfXD2kiVMVnzNRR; Dose Dupla Frejat; 3IP7zrLaQR4xLchv9xouPZ; Frejat; 3WVjDclrbHsxjxhiOqHdnw; 2011-09-21; 209000; 8; 0.392; 0.602; 0.641; 4.99e-06; 0.367; -7.09; 0.0275; 134.083; 4; 
No escuro e vendo; 3oNBtWwVYp9MzS7Qy0bo5u; Dose Dupla Frejat; 3IP7zrLaQR4xLchv9xouPZ; Frejat; 3WVjDclrbHsxjxhiOqHdnw; 2011-09-21; 176973; 10; 0.715; 0.489; 0.435; 5.22e-06; 0.265; -9.186; 0.0265; 91.013; 4; 
Voltar pra te buscar; 4rW9UIBIWxuZBy4q2awznH; Dose Dupla Frejat; 3IP7zrLaQR4xLchv9xouPZ; Frejat; 3WVjDclrbHsxjxhiOqHdnw; 2011-09-21; 269533; 7; 0.0363; 0.532; 0.732; 0; 0.14; -5.378; 0.0322; 136.039; 4; 
Sol de domingo; 6Iay9p31b6CE3FFXPuU6cE; Dose Dupla Frejat; 3IP7zrLaQR4xLchv9xouPZ; Frejat; 3WVjDclrbHsxjxhiOqHdnw; 2011-09-21; 250880; 7; 0.473; 0.75; 0.787; 0.00411; 0.173; -6.756; 0.0701; 105.996; 4; 
Sobre nós dois e o resto do mundo; 1N6AKhi7LOdzhAaAPy0dkw; Dose Dupla Frejat; 3IP7zrLaQR4xLchv9xouPZ; Frejat; 3WVjDclrbHsxjxhiOqHdnw; 2011-09-21; 203080; 12; 0.0146; 0.616; 0.715; 7.69e-05; 0.124; -9.02; 0.028; 130.077; 4; 
Eu preciso te tirar do sério; 2jf8zIBhr38BlubaB1Jn3H; Dose Dupla Frejat; 3IP7zrLaQR4xLchv9xouPZ; Frejat; 3WVjDclrbHsxjxhiOqHdnw; 2011-09-21; 228240; 10; 0.00278; 0.543; 0.855; 0; 0.0307; -6.939; 0.0388; 92.008; 4; 
O que mais me encanta; 0nVim95g6Wu9v4cP6ZZcbn; Dose Dupla Frejat; 3IP7zrLaQR4xLchv9xouPZ; Frejat; 3WVjDclrbHsxjxhiOqHdnw; 2011-09-21; 177560; 9; 0.156; 0.602; 0.715; 4.43e-06; 0.113; -8.139; 0.029; 127.07; 4; 
Trapaça da dor; 7enssSidldrwkT9cfylbll; Dose Dupla Frejat; 3IP7zrLaQR4xLchv9xouPZ; Frejat; 3WVjDclrbHsxjxhiOqHdnw; 2011-09-21; 189333; 6; 0.404; 0.767; 0.559; 0.000867; 0.284; -8.593; 0.031; 127.178; 4; 
Seu amorzinho; 4PlUAC5Z8JS6Cxh2TE5QHd; Dose Dupla Frejat; 3IP7zrLaQR4xLchv9xouPZ; Frejat; 3WVjDclrbHsxjxhiOqHdnw; 2011-09-21; 189573; 7; 0.186; 0.48; 0.665; 2.04e-05; 0.214; -8.185; 0.0321; 136.082; 4; 
50 receitas; 1HJZBFE6CXZQ2zIiH2hoVw; Dose Dupla Frejat; 3IP7zrLaQR4xLchv9xouPZ; Frejat; 3WVjDclrbHsxjxhiOqHdnw; 2011-09-21; 220813; 9; 0.948; 0.347; 0.178; 0; 0.0856; -14.89; 0.0505; 77.843; 5; 
Túnel do tempo; 1g238zD94i0o3Pj47Nj4ul; Dose Dupla Frejat; 3IP7zrLaQR4xLchv9xouPZ; Frejat; 3WVjDclrbHsxjxhiOqHdnw; 2011-09-21; 226800; 19; 0.0466; 0.544; 0.546; 0; 0.211; -9.271; 0.0275; 92.969; 4; 
Desculpas já não peço mais; 2lFLs2s5zuBHsbA2siByZM; Dose Dupla Frejat; 3IP7zrLaQR4xLchv9xouPZ; Frejat; 3WVjDclrbHsxjxhiOqHdnw; 2011-09-21; 204293; 8; 0.743; 0.566; 0.184; 5.01e-05; 0.0983; -17.97; 0.0306; 144.098; 4; 
3 minutos; 4WNVW4r3zhUt8QHvVEJ4cx; Dose Dupla Frejat; 3IP7zrLaQR4xLchv9xouPZ; Frejat; 3WVjDclrbHsxjxhiOqHdnw; 2011-09-21; 229306; 8; 0.0615; 0.599; 0.439; 0; 0.154; -10.554; 0.0247; 97.021; 4; 
O início depois do fim; 3LAzAS96QT60Rl5Sz5euvj; Dose Dupla Frejat; 3IP7zrLaQR4xLchv9xouPZ; Frejat; 3WVjDclrbHsxjxhiOqHdnw; 2011-09-21; 201333; 7; 0.00762; 0.686; 0.702; 0.00207; 0.0989; -9.156; 0.0283; 119.978; 4; 
Paz nunca mais; 2lCJbTEtPKxLq8PAo2dd8Y; Dose Dupla Frejat; 3IP7zrLaQR4xLchv9xouPZ; Frejat; 3WVjDclrbHsxjxhiOqHdnw; 2011-09-21; 208746; 6; 0.34; 0.63; 0.77; 1.27e-06; 0.194; -9.812; 0.0281; 134.023; 4; 
Eu preciso te tirar do sério Sexy Mix; 63vl0yK6KuwdjVxqSiaouw; Dose Dupla Frejat; 3IP7zrLaQR4xLchv9xouPZ; Frejat; 3WVjDclrbHsxjxhiOqHdnw; 2011-09-21; 214546; 7; 0.0305; 0.619; 0.839; 0; 0.0661; -6.833; 0.0653; 90.172; 4; 
Controle remoto; 1O4nah1PGyMsIZBPecqnRM; Intimidade Entre Estranhos; 4lpRcPudng56doLHwXIvLr; Frejat; 3WVjDclrbHsxjxhiOqHdnw; 2008-09-02; 209080; 9; 0.177; 0.73; 0.647; 0; 0.0522; -6.853; 0.0266; 120.032; 4; 
Nada além; 2qa18VaIKTCIkcyPVAsjpr; Intimidade Entre Estranhos; 4lpRcPudng56doLHwXIvLr; Frejat; 3WVjDclrbHsxjxhiOqHdnw; 2008-09-02; 230466; 26; 0.513; 0.573; 0.405; 0; 0.085; -8.587; 0.0296; 132.252; 4; 
Tua laçada; 5xfTgWQ0MVhPT1WH3wqHfS; Intimidade Entre Estranhos; 4lpRcPudng56doLHwXIvLr; Frejat; 3WVjDclrbHsxjxhiOqHdnw; 2008-09-02; 192466; 7; 0.0541; 0.459; 0.318; 2.27e-05; 0.108; -10.762; 0.0299; 136.374; 4; 
Eu não quero brigar mais; 1ArgehVzHivjEUKhKES6fl; Intimidade Entre Estranhos; 4lpRcPudng56doLHwXIvLr; Frejat; 3WVjDclrbHsxjxhiOqHdnw; 2008-09-02; 224613; 25; 0.491; 0.683; 0.623; 2.09e-05; 0.0778; -8.338; 0.0295; 137.993; 4; 
Intimidade entre estranhos; 3XLwuqaiQpguuMFXQRVmMa; Intimidade Entre Estranhos; 4lpRcPudng56doLHwXIvLr; Frejat; 3WVjDclrbHsxjxhiOqHdnw; 2008-09-02; 205213; 11; 0.867; 0.548; 0.206; 0.0018; 0.103; -12.14; 0.0342; 146.246; 4; 
O céu não acaba; 7gFtfXCyGFzcJAt7H2NFSF; Intimidade Entre Estranhos; 4lpRcPudng56doLHwXIvLr; Frejat; 3WVjDclrbHsxjxhiOqHdnw; 2008-09-02; 220626; 17; 0.0795; 0.509; 0.551; 0.000106; 0.153; -7.199; 0.0274; 155.05; 4; 
Dois lados; 58jVNRHNYz5qlPf8DjcCaO; Intimidade Entre Estranhos; 4lpRcPudng56doLHwXIvLr; Frejat; 3WVjDclrbHsxjxhiOqHdnw; 2008-09-02; 184493; 26; 0.234; 0.678; 0.782; 0; 0.0998; -5.465; 0.0269; 122.028; 4; 
Eu só queria entender; 3YdOPp5X5Krx9DSkbc9kab; Intimidade Entre Estranhos; 4lpRcPudng56doLHwXIvLr; Frejat; 3WVjDclrbHsxjxhiOqHdnw; 2008-09-02; 215120; 21; 0.505; 0.531; 0.295; 3.84e-06; 0.11; -10.369; 0.0321; 66.017; 4; 
Fragmento; 0jjXKPabSV1GRSomslDu9Q; Intimidade Entre Estranhos; 4lpRcPudng56doLHwXIvLr; Frejat; 3WVjDclrbHsxjxhiOqHdnw; 2008-09-02; 190720; 7; 0.735; 0.707; 0.49; 0; 0.147; -9.462; 0.0296; 114.986; 4; 
Farol; 7yHYLuRTZjggPrIabqReTC; Intimidade Entre Estranhos; 4lpRcPudng56doLHwXIvLr; Frejat; 3WVjDclrbHsxjxhiOqHdnw; 2008-09-02; 182800; 7; 0.00173; 0.511; 0.699; 0.000117; 0.118; -6.486; 0.026; 133.094; 4; 
Tudo de bom; 4ldzkeTFjwEbBWDnmOT4vk; Intimidade Entre Estranhos; 4lpRcPudng56doLHwXIvLr; Frejat; 3WVjDclrbHsxjxhiOqHdnw; 2008-09-02; 203546; 7; 0.0307; 0.931; 0.613; 2.02e-05; 0.122; -6.89; 0.0318; 119.977; 4; 
Sobre nós dois e o resto do mundo; 17x5iNQ0gFNq3TLBd0lWsX; Sobre Nós Dois e o Resto do Mundo; 494kZI9fjSJv08x2dSUuab; Frejat; 3WVjDclrbHsxjxhiOqHdnw; 2003-05-09; 203080; 31; 0.0146; 0.616; 0.715; 7.69e-05; 0.124; -9.02; 0.028; 130.077; 4; 
Eu preciso te tirar do sério; 04TDgBAAsQbcZ99k3Z1YbJ; Sobre Nós Dois e o Resto do Mundo; 494kZI9fjSJv08x2dSUuab; Frejat; 3WVjDclrbHsxjxhiOqHdnw; 2003-05-09; 228240; 19; 0.00278; 0.543; 0.855; 0; 0.0307; -6.939; 0.0388; 92.008; 4; 
O que mais me encanta; 1e09JC2UqZvLeU9fw6i9Z8; Sobre Nós Dois e o Resto do Mundo; 494kZI9fjSJv08x2dSUuab; Frejat; 3WVjDclrbHsxjxhiOqHdnw; 2003-05-09; 177560; 25; 0.156; 0.602; 0.715; 4.43e-06; 0.113; -8.139; 0.029; 127.07; 4; 
Trapaça da dor; 06Vd3IaRtvYD8IknHH53RO; Sobre Nós Dois e o Resto do Mundo; 494kZI9fjSJv08x2dSUuab; Frejat; 3WVjDclrbHsxjxhiOqHdnw; 2003-05-09; 189333; 14; 0.404; 0.767; 0.559; 0.000867; 0.284; -8.593; 0.031; 127.178; 4; 
Seu amorzinho; 3bwBzJUW85L2CkjFE3kxWR; Sobre Nós Dois e o Resto do Mundo; 494kZI9fjSJv08x2dSUuab; Frejat; 3WVjDclrbHsxjxhiOqHdnw; 2003-05-09; 189573; 23; 0.186; 0.48; 0.665; 2.04e-05; 0.214; -8.185; 0.0321; 136.082; 4; 
50 receitas; 2CN6vzAn69iZhzEvXSvncb; Sobre Nós Dois e o Resto do Mundo; 494kZI9fjSJv08x2dSUuab; Frejat; 3WVjDclrbHsxjxhiOqHdnw; 2003-05-09; 220813; 22; 0.948; 0.347; 0.178; 0; 0.0856; -14.89; 0.0505; 77.843; 5; 
Túnel do tempo; 5JdajrOsqkuSPW1eGdUyUS; Sobre Nós Dois e o Resto do Mundo; 494kZI9fjSJv08x2dSUuab; Frejat; 3WVjDclrbHsxjxhiOqHdnw; 2003-05-09; 226800; 41; 0.0466; 0.544; 0.546; 0; 0.211; -9.271; 0.0275; 92.969; 4; 
Desculpas já não peço mais; 2HWIcZGvJXF2CzEuaiQn5I; Sobre Nós Dois e o Resto do Mundo; 494kZI9fjSJv08x2dSUuab; Frejat; 3WVjDclrbHsxjxhiOqHdnw; 2003-05-09; 204293; 11; 0.743; 0.566; 0.184; 5.01e-05; 0.0983; -17.97; 0.0306; 144.098; 4; 
3 minutos; 0uJZQAq9HDxclSi1bZMibt; Sobre Nós Dois e o Resto do Mundo; 494kZI9fjSJv08x2dSUuab; Frejat; 3WVjDclrbHsxjxhiOqHdnw; 2003-05-09; 229306; 23; 0.0615; 0.599; 0.439; 0; 0.154; -10.554; 0.0247; 97.021; 4; 
O início depois do fim; 7lGnhESTWYpXm7YK3HgTbe; Sobre Nós Dois e o Resto do Mundo; 494kZI9fjSJv08x2dSUuab; Frejat; 3WVjDclrbHsxjxhiOqHdnw; 2003-05-09; 201333; 9; 0.00762; 0.686; 0.702; 0.00207; 0.0989; -9.156; 0.0283; 119.978; 4; 
Paz nunca mais; 0KuIVNhZooGkqPDKtMBakS; Sobre Nós Dois e o Resto do Mundo; 494kZI9fjSJv08x2dSUuab; Frejat; 3WVjDclrbHsxjxhiOqHdnw; 2003-05-09; 208746; 8; 0.34; 0.63; 0.77; 1.27e-06; 0.194; -9.812; 0.0281; 134.023; 4; 
Som e fúria; 4q6zpz5BQRMedteT1hwa83; Amor pra Recomeçar; 2vZuQWV3d7ooVuJGSQhuf7; Frejat; 3WVjDclrbHsxjxhiOqHdnw; 2001-01-01; 218280; 18; 0.234; 0.615; 0.814; 0; 0.244; -5.847; 0.0291; 108.621; 4; 
Quando o amor era medo; 39GQFcCNbQnXBSHnWgfO9S; Amor pra Recomeçar; 2vZuQWV3d7ooVuJGSQhuf7; Frejat; 3WVjDclrbHsxjxhiOqHdnw; 2001-01-01; 224306; 24; 0.498; 0.607; 0.839; 0.000255; 0.177; -5.654; 0.0409; 126.449; 4; 
Amor pra recomeçar; 0YtD2P3M3d56pv0OkNpsHl; Amor pra Recomeçar; 2vZuQWV3d7ooVuJGSQhuf7; Frejat; 3WVjDclrbHsxjxhiOqHdnw; 2001-01-01; 214626; 59; 0.215; 0.564; 0.856; 0; 0.337; -4.994; 0.0363; 120.528; 4; 
Segredos; 2R0478PhcwKMYLTiJHAuTH; Amor pra Recomeçar; 2vZuQWV3d7ooVuJGSQhuf7; Frejat; 3WVjDclrbHsxjxhiOqHdnw; 2001-01-01; 233533; 62; 0.192; 0.581; 0.731; 0; 0.405; -5.189; 0.0289; 127.582; 4; 
Eu não sei dizer te amo; 7k4oO2wQWwCveUWCl0ulK1; Amor pra Recomeçar; 2vZuQWV3d7ooVuJGSQhuf7; Frejat; 3WVjDclrbHsxjxhiOqHdnw; 2001-01-01; 241400; 32; 0.152; 0.705; 0.605; 2.47e-05; 0.361; -6.917; 0.0242; 94.046; 4; 
Homem não chora; 4ewcgtlObYccblWuAxMUqz; Amor pra Recomeçar; 2vZuQWV3d7ooVuJGSQhuf7; Frejat; 3WVjDclrbHsxjxhiOqHdnw; 2001-01-01; 239533; 43; 0.0831; 0.539; 0.838; 0.000227; 0.276; -5.563; 0.0525; 133.437; 4; 
Mão de obra ilegal; 4WUNfRcOeOXK9a65pzFhfr; Amor pra Recomeçar; 2vZuQWV3d7ooVuJGSQhuf7; Frejat; 3WVjDclrbHsxjxhiOqHdnw; 2001-01-01; 168200; 18; 0.892; 0.76; 0.602; 0.527; 0.0839; -10.219; 0.0664; 96.066; 4; 
Ela; 6Q5tnHtxnQ5QI067jdvCjS; Amor pra Recomeçar; 2vZuQWV3d7ooVuJGSQhuf7; Frejat; 3WVjDclrbHsxjxhiOqHdnw; 2001-01-01; 195040; 18; 0.142; 0.479; 0.504; 9.58e-06; 0.249; -6.501; 0.0293; 117.027; 4; 
Mais que perfeito; 2rp8ZMgqyfe7unlqFTCNdu; Amor pra Recomeçar; 2vZuQWV3d7ooVuJGSQhuf7; Frejat; 3WVjDclrbHsxjxhiOqHdnw; 2001-01-01; 268493; 19; 0.515; 0.848; 0.584; 0.00808; 0.026; -5.535; 0.046; 93.988; 4; 
Você parece com todo mundo; 5KdkBjlxPZ0w3y4K2gfSAJ; Amor pra Recomeçar; 2vZuQWV3d7ooVuJGSQhuf7; Frejat; 3WVjDclrbHsxjxhiOqHdnw; 2001-01-01; 209000; 25; 0.392; 0.602; 0.641; 4.99e-06; 0.367; -7.09; 0.0275; 134.083; 4; 
No escuro e vendo; 0DTuWQDU3HH3IHTpgnSSue; Amor pra Recomeçar; 2vZuQWV3d7ooVuJGSQhuf7; Frejat; 3WVjDclrbHsxjxhiOqHdnw; 2001-01-01; 176973; 25; 0.715; 0.489; 0.435; 5.22e-06; 0.265; -9.186; 0.0265; 91.013; 4; 
Voltar pra te buscar; 0Czeaxqu6W79lF33rLw9Ej; Amor pra Recomeçar; 2vZuQWV3d7ooVuJGSQhuf7; Frejat; 3WVjDclrbHsxjxhiOqHdnw; 2001-01-01; 269533; 17; 0.0363; 0.532; 0.732; 0; 0.14; -5.378; 0.0322; 136.039; 4; 
Sol de domingo; 5ohDablDNrzFvLXucndxhr; Amor pra Recomeçar; 2vZuQWV3d7ooVuJGSQhuf7; Frejat; 3WVjDclrbHsxjxhiOqHdnw; 2001-01-01; 250880; 17; 0.473; 0.75; 0.787; 0.00411; 0.173; -6.756; 0.0701; 105.996; 4; 
